id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16330512,Tasteful apartment 101 in Puerto Pollença,50434340,Astrid,,Pollença,39.90593719129287,3.0747298575778848,Entire home/apt,153,7,0,,,3,181
16625341,"Villa in Pollensa,capacity for 4,013",92932776,Ana Maria,,Pollença,39.88511096176032,3.01391022378496,Entire home/apt,115,7,0,,,15,197
17084056,Gemütliches Doppelzimmer in Strandnähe,31020745,Anne,,Pollença,39.89453812076862,3.0768982274460157,Private room,30,4,0,,,2,190
193426,Beautiful apartment near the beach,938373,Javier,,Pollença,39.89730206941518,3.0741086833660325,Entire home/apt,80,4,49,2016-10-24,0.83,3,326
13682621,"Can Cap de Bou ☼ Apartamento 2 piscina, BBQ y WiFi",4498255,Pepe,,Pollença,39.86950099822666,3.08040832110905,Entire home/apt,95,4,11,2016-10-25,1.48,50,183
10006144,Pollensa Villa near the beach,25548640,Maria Mercedes,,Pollença,39.871163583096404,3.062487497104237,Entire home/apt,126,5,2,2016-09-28,0.17,15,205
12824149,Linda finca con piscina en Pollensa,25548640,Maria Mercedes,,Pollença,39.88649903452639,3.011566816638091,Entire home/apt,190,7,0,,,15,365
5302195,Apartment in Puerto Pollensa,24939711,Javier,,Pollença,39.90120427621338,3.0748216598870615,Entire home/apt,50,4,20,2016-10-30,0.80,1,243
17641032,Amazing apartment wiht rooftop and jacuzzi,119999857,Sebastià,,Pollença,39.904052664094415,3.080418163574948,Entire home/apt,112,5,0,,,1,179
6401596,Beautiful countryside house,10205341,Ivan,,Pollença,39.86922680451117,3.064434770232047,Entire home/apt,180,7,0,,,5,343
12430890,POL02 Cifre Pollensa - Pollenca,5460753,Xisco,,Pollença,39.87717859944554,3.0125474533991388,Entire home/apt,97,7,1,2016-08-27,0.15,112,226
994122,Barques 1 Cala San Vicente,5460753,Xisco,,Pollença,39.92052978700902,3.05461369629714,Entire home/apt,93,7,5,2016-08-29,0.16,112,156
13118255,Countryside location. BBQ zone. Free car included!,70454632,The Best Villas Pollensa S.L.,,Pollença,39.87119151326737,3.0691086402903855,Entire home/apt,89,7,0,,,18,197
16689953,Apartamento con piscina,41863175,Daniel,,Pollença,39.904942593115905,3.0793387511626746,Entire home/apt,85,4,0,,,9,190
5122830,Ideal para famílias.,26476581,Antònia,,Pollença,39.91596779267369,3.050834244034633,Entire home/apt,100,5,1,2015-09-02,0.05,1,0
16624403,EUROPE - apartment in the centre of Pto Pollença,3625030,Angela,,Pollença,39.90756436395547,3.0825623527707195,Entire home/apt,117,7,0,,,752,295
12299012,Apartamento Portobello,61222194,Stefanie,,Pollença,39.905423540710856,3.075046481178786,Entire home/apt,81,7,0,,,15,348
10955461,"Confortable piso, céntrico con ascensor,",27321529,Mabel,,Pollença,39.909565277969115,3.0839153102607892,Entire home/apt,74,3,15,2016-10-26,1.69,2,222
11137475,CRESTAX,57101928,Lucia,,Pollença,39.89512747963573,3.078483843572255,Entire home/apt,300,6,0,,,18,365
17017482,"Cosy, 6pers apartment with pool and near to sea",77031917,Anne,,Pollença,39.8930150184119,3.0772279825248,Entire home/apt,62,3,0,,,1,331
13740640,"Modern designed villa, Llenaire, Puerto Pollensa",71611818,Ben&Charlie,,Pollença,39.88633047041623,3.0763923683230576,Entire home/apt,385,5,0,,,30,130
14813542,Duplex la Nau 5,56582306,Bellmon,,Pollença,39.898058999963325,3.0773350220685214,Entire home/apt,300,7,0,,,12,161
5566897,Amazing Mallorcan Country House!,14510995,Alice,,Pollença,39.844527519464954,3.0366323330971445,Entire home/apt,300,7,0,,,1,365
12889350,Casa tortuga,70553628,Claire,,Pollença,39.87323767784287,3.017177063826828,Entire home/apt,120,5,2,2016-08-21,0.26,1,349
12627189,Stadthaus am Kalvarienberg in Pollensa | La Caseta,33577353,Jaume,,Pollença,39.880133645925966,3.0150284411700445,Entire home/apt,115,7,4,2016-10-21,0.45,6,111
13258679,"House in Pollensa, pool and amazing sun terraces",71611818,Ben&Charlie,,Pollença,39.87882321454826,3.012933247710167,Entire home/apt,125,5,2,2016-10-17,0.33,30,296
2933310,CASA COLL,14977731,Magdalena,,Pollença,39.87536473242724,3.0143514886168385,Entire home/apt,128,4,2,2016-08-29,0.06,1,162
16063546,Villa Alyvos,100756477,Leigh & Pille,,Pollença,39.86081792213238,3.019218927546475,Entire home/apt,260,1,0,,,9,28
5353462,little paradise on finca,15414680,Robert,,Pollença,39.860828406346556,3.044120750394141,Private room,62,1,22,2016-10-28,1.12,6,344
3419643,Cavall,7212250,James,,Pollença,39.919392957535244,3.052430823817413,Entire home/apt,228,7,1,2016-05-28,0.10,40,77
5198398,Villa Colonya - since 1994,26892093,Norma & Maria,,Pollença,39.857536090830216,3.0140717962268364,Entire home/apt,350,2,12,2016-10-31,0.54,1,117
16623907,"Beautiful villa with gated pool, Cala Sant Vicente",71611818,Ben&Charlie,,Pollença,39.91745460751404,3.0498366311653147,Entire home/apt,298,5,0,,,30,206
14166252,Apartamento luminoso y tranquilo en POLLENÇA,85711946,Carmen,,Pollença,39.87421825373862,3.0128424663224074,Entire home/apt,75,2,8,2017-02-27,1.13,1,69
5941479,La Caseta de Almadrava,30839674,Juana Ana,,Pollença,39.87680211986809,3.066922581236836,Entire home/apt,160,5,0,,,2,284
15337155,CAN SEGUI,95987411,Juan Servera,,Pollença,39.89817105712087,3.0481112077981023,Entire home/apt,180,7,0,,,38,311
13360142,VP96 Maria Jesus Pollensa,5460753,Xisco,,Pollença,39.86299517817905,3.0678344198554117,Entire home/apt,146,7,0,,,112,67
14494693,Beautiful Mediterranean Villa Segui,13894653,Owl Booking,,Pollença,39.88448347893147,3.0116135554492236,Entire home/apt,149,5,0,,,22,166
10875381,Villa with Pivate pool (Can Eli),21160030,Josep,,Pollença,39.84263535273915,3.0413506777934134,Entire home/apt,123,7,2,2016-06-21,0.17,23,281
14560192,Sunbathe by the Pool at Beautiful Villa Maria,13894653,Owl Booking,,Pollença,39.88556790662261,3.0654961443811795,Entire home/apt,99,5,0,,,22,185
4139953,Penthouse B in Puerto Pollensa,21431038,Mariana,,Pollença,39.90417585668762,3.079644405679818,Entire home/apt,65,6,2,2015-07-20,0.09,13,243
3222440,"Superb villa Can Me Sents, Pollença",2250502,Yosune,,Pollença,39.86627521216051,3.0701004185395493,Entire home/apt,169,7,0,,,31,149
13806456,Studio Apt with Casita Puerto Pollenca N Mallorca,63696155,Deborah,,Pollença,39.90369762937067,3.0602885069520007,Entire home/apt,65,4,6,2016-10-07,0.82,1,332
6597485,Casa Antigua,15972800,Roland,,Pollença,39.8778993340942,3.015071069296797,Private room,40,5,4,2016-06-01,0.21,1,323
5392186,Finca Tomas,7212250,James,,Pollença,39.905166580509785,3.0346959367108783,Entire home/apt,549,7,4,2016-10-09,0.19,40,142
17049719,BoHo Townhouse in Pollensa town centre,71611818,Ben&Charlie,,Pollença,39.876952885353276,3.0153091143084256,Entire home/apt,260,5,0,,,30,274
8912695,"Lovely Villa in Pollensa, Villa 33",10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.88797965545504,3.0460848155840003,Entire home/apt,165,5,0,,,128,278
16713403,Eneas Penthouse B in Bellresguard exclusive complex,106690357,Marga,,Pollença,39.91380482377151,3.0952666532692525,Entire home/apt,240,7,0,,,36,150
7907430,EL CAMP GRAN,5728777,Cristobal,,Pollença,39.89871507453234,3.0261277396092607,Entire home/apt,215,7,0,,,2,154
16713404,Eneas Ground Floor B in Bellresguard exclusive complex,106690357,Marga,,Pollença,39.91432070812547,3.0947228570710785,Entire home/apt,210,7,0,,,36,150
12691530,Apartment Mar,24926928,Booking,,Pollença,39.909274457908765,3.083197346765088,Entire home/apt,135,5,0,,,35,292
16107181,"San Vicenc Pinos Olivo Apt,  Cala San Vicenc",3533438,The Freelance-Holidays Team,,Pollença,39.91815721869995,3.0533382157096365,Entire home/apt,51,5,0,,,56,194
16361471,"Llobera - Pool, strandnah, Grill, Klimaanlage!",65697804,Ideal Property Mallorca,,Pollença,39.86536266854405,2.9734591483558472,Entire home/apt,103,6,0,,,84,80
4466643,Fincaurlaub auf Mallorca 1,23174919,Rafa,,Pollença,39.87210666849819,3.071026813145537,Private room,46,4,32,2016-10-31,1.48,6,240
16948219,Pollensa holiday villa 732,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.873687299538055,3.053324165076769,Entire home/apt,198,5,0,,,128,269
17442725,Bright Sunny apartment 150 metres from beach,71611818,Ben&Charlie,,Pollença,39.906553813724585,3.0780094264991162,Entire home/apt,101,5,0,,,30,330
9643882,Tereu Pollensa,5460753,Xisco,,Pollença,39.864211546426866,3.0102162592006128,Entire home/apt,455,7,0,,,112,77
17377080,E13MLL Frontline air conditioned apartment,4717075,Susana&Valerio,,Pollença,39.8882901292737,3.079016374406462,Entire home/apt,168,7,0,,,20,149
5353778,cozy room in large finca,15414680,Robert,,Pollença,39.87360312771011,3.031710886488049,Private room,42,1,15,2016-09-26,0.76,6,343
13573189,MALLORCAN HOUSE IN THE HEART OF POLLENSA VILLAGE,78284705,Cati,,Pollença,39.88050440886552,3.0186975934239686,Entire home/apt,90,4,20,2016-10-31,2.37,1,277
2336550,R.035 Splendid traditional Majorcan house,5558099,Anna&Marga,,Pollença,39.8721158461811,3.0654147707017088,Entire home/apt,295,5,3,2016-08-11,0.10,129,56
16713349,Villa Thalia F in Bellresguard exclusive complex,106690357,Marga,,Pollença,39.91146631668729,3.0900034338518765,Entire home/apt,286,7,0,,,36,166
16852754,Trebol Petit,3625030,Angela,,Pollença,39.876580376092186,3.0149217666748864,Entire home/apt,75,7,0,,,752,312
9643710,R.161 Cozy cottage near the sea,5558099,Anna&Marga,,Pollença,39.877126822177196,3.079742499313108,Entire home/apt,205,5,0,,,129,280
16713329,Mirto First Floor B in Bellresguard exclusive complex,106690357,Marga,,Pollença,39.91217180498328,3.0895034771166996,Entire home/apt,210,7,0,,,36,190
16983687,"Rosaleda: Klimaanlage, Wifi, XXL Pool, Whirlpool!",65697804,Ideal Property Mallorca,,Pollença,39.89625919212976,3.0527775564327984,Entire home/apt,237,7,0,,,84,108
5940845,Villa with pool 2 min from Pollensa,14399628,Coldwell Banker Previews Binimarina,,Pollença,39.87953400856057,3.005471277421982,Entire home/apt,112,6,3,2016-08-06,0.16,20,249
9053775,Bonito y acogedor apartamento,46996483,Sunny,,Pollença,39.900631925056715,3.076448192262305,Entire home/apt,110,6,0,,,29,277
6891083,Ca Na Pineta,35868511,Antonia,,Pollença,39.911009066403906,3.0746589398232413,Entire home/apt,194,5,0,,,19,358
2696705,"Tuent, beach - airco -wifi",3296019,Marc,,Pollença,39.90918107406492,3.0819466879826307,Entire home/apt,65,5,11,2016-08-12,0.32,87,351
6189310,1st line of sea in Mallorca-B17MLL,4717075,Susana&Valerio,,Pollença,39.91843002203496,3.060622759048183,Entire home/apt,118,7,0,,,20,137
15508956,VILLA MARIA JESUS,86048157,Nord Villas Pollensa,,Pollença,39.862922572282606,3.065313694593684,Entire home/apt,79,1,0,,,110,67
16713289,La Gola penthouse C with private roof terrace and Jacuzzi,106690357,Marga,,Pollença,39.9040618064224,3.0780351756707227,Entire home/apt,102,7,0,,,36,90
15836600,EL GALLINERO,86048157,Nord Villas Pollensa,,Pollença,39.86831226685361,3.040398355125658,Entire home/apt,145,1,0,,,110,100
14001572,Puerto Pollensa Garden Apartment No. 17,33260017,Julie,,Pollença,39.903885712255224,3.069164860625079,Entire home/apt,57,3,5,2016-09-25,0.73,2,311
5973400,Apartment Sibaris,24926928,Booking,,Pollença,39.894218693583575,3.0776367191490763,Entire home/apt,200,5,3,2015-09-10,0.14,35,293
1044645,Molins 3 Cala San Vicente,5460753,Xisco,,Pollença,39.9192064599771,3.0549697540015477,Entire home/apt,75,7,0,,,112,80
11650552,Studio mit Pool auf ruhiger Finca,61797342,Eva-Maria Und Ralf,,Pollença,39.87410855001114,3.0640746502137337,Entire home/apt,68,4,2,2016-09-01,0.25,1,269
12297163,Precioso apartamento en la playa,66294297,Mercedes,,Pollença,39.91756397574709,3.054975597945226,Entire home/apt,102,5,5,2016-10-16,0.57,1,137
14132159,Villa Laia,24926928,Booking,,Pollença,39.849897497496684,3.0099341470557315,Entire home/apt,137,5,0,,,35,298
10462125,Caracola cute apartment Cala Sant Vicenç,53909157,Cati,,Pollença,39.91960714619606,3.056544633199953,Entire home/apt,70,3,13,2016-11-01,1.12,1,214
6136731,Villa in La Font Pollensa,21431038,Mariana,,Pollença,39.896309424516225,3.0239437557080775,Entire home/apt,147,7,11,2016-10-16,0.54,13,246
1155982,Wonderful Villa in Pollença,2250502,Yosune,,Pollença,39.87662660778458,3.0158802895302985,Entire home/apt,335,7,0,,,31,218
15606657,"NEW¡¡PTO POLLENSA AGRIT/APART. 7 people,NEAR BEACH",100369580,Alexandre,,Pollença,39.89701571300326,3.0722530166295905,Entire home/apt,140,6,0,,,3,132
10068827,Apartment Port Pollensa,22603827,Antonio,,Pollença,39.911206066556026,3.0830430468575587,Entire home/apt,82,5,1,2016-08-26,0.15,13,312
2409952,"Can Fanells, Mallorca",3533438,The Freelance-Holidays Team,,Pollença,39.851638935023615,3.0041206156908467,Entire home/apt,105,5,0,,,56,190
4825879,Puerto Pollensa Holiday Villa 345,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.90299692888156,3.060876332175387,Entire home/apt,182,7,0,,,128,0
14721798,Finca Morell Vell - 5bedrooms villa with jacuzzi,10401259,Josefa/Antonia,,Pollença,39.87359077276711,3.0486029825959875,Entire home/apt,340,7,0,,,19,191
2074361,Can Just Pollensa,5460753,Xisco,,Pollença,39.87224447267007,3.0409958059682545,Entire home/apt,100,7,0,,,112,69
3252952,VP47 La Vinyeta Pollensa,5460753,Xisco,,Pollença,39.89019260460331,3.027720064982957,Entire home/apt,303,7,1,2015-06-20,0.05,112,134
4072143,Pollensa Holiday Villa 703,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.86468449469031,2.9632796393358958,Entire home/apt,120,7,0,,,128,193
9872082,Villa Cala,24926928,Booking,,Pollença,39.89329291854838,3.0365769876650877,Entire home/apt,170,5,0,,,35,244
6890105,Duplex Mir,35868511,Antonia,,Pollença,39.90491257383394,3.0824510775645417,Entire home/apt,212,5,0,,,19,352
10953307,Cozy apartment 5 minutes walk from the beach,20462241,Mariangeles,,Pollença,39.90376903277148,3.078456151653546,Entire home/apt,50,3,2,2016-10-05,0.32,4,272
14099046,"Can Cap de Bou ☼ Casa Pedro con piscina, BBQ, WiFi",4498255,Pepe,,Pollença,39.869324014352586,3.0794173861707046,Entire home/apt,170,4,0,,,50,168
9773649,"Ses Llomparts, Pollenca, Mallorca",3533438,The Freelance-Holidays Team,,Pollença,39.83879843982574,3.028977750106914,Entire home/apt,101,5,1,2016-10-25,0.21,56,225
1596171,Beautiful Retreat in Mallorca ,1474190,Danica,,Pollença,39.87893572078241,3.012617211599381,Private room,95,3,2,2014-04-02,0.05,1,365
7086607,Torres - Country house with pool,3296019,Marc,,Pollença,39.884285285774595,3.0339727086429367,Entire home/apt,190,5,0,,,87,218
13178959,Lux Villa antonia,23859881,Rafa,,Pollença,39.8768986256781,3.047550453161496,Entire home/apt,139,1,0,,,1,217
3252714,VP45 Sanchez Pollensa / Pollenca,5460753,Xisco,,Pollença,39.86088401353662,3.0479677637424887,Entire home/apt,104,7,1,2016-10-13,0.19,112,192
3289162,Casa de campo  en Pollença,16489617,Miquel Àngel,,Pollença,39.89016747253207,3.0160741965385456,Entire home/apt,150,6,8,2016-07-02,0.36,1,115
1712560,CAL ROMA VP66 ,5460753,Xisco,,Pollença,39.87340072089267,3.0412083044152953,Entire home/apt,113,7,1,2015-07-04,0.05,112,63
13345193,"RELAX EN POLLENSA,MALLORCA",46209118,Francisco,,Pollença,39.90660514210441,3.082024301209274,Entire home/apt,120,1,0,,,3,351
10756491,Formentor Puerto Pollenca,5460753,Xisco,,Pollença,39.9079681526518,3.0838151069397286,Entire home/apt,135,7,0,,,112,0
12526774,GALINDO - supermodernes Stadthaus,65697804,Ideal Property Mallorca,,Pollença,39.880318773299095,3.0161537287903877,Entire home/apt,47,7,0,,,84,313
17376418,Finca Can Roig Gran,104655996,Cristina,,Pollença,39.84952947933179,3.055852821618534,Entire home/apt,136,1,0,,,100,164
5479270,Modern apartment - Pine Walk,28413962,Simon,,Pollença,39.91000992151934,3.0945412157480416,Entire home/apt,103,1,5,2016-07-02,0.28,1,272
14193181,CAN CANAVES,86048157,Nord Villas Pollensa,,Pollença,39.8952873026299,3.04473842392931,Entire home/apt,118,1,0,,,110,64
3351593,Piso muy cerca de la playa.,15490519,Marian,,Pollença,39.9048260405468,3.080682485195225,Entire home/apt,90,3,17,2016-09-25,0.53,1,337
1647648,R.117 Beautiful country house with heated pool,5558099,Anna&Marga,,Pollença,39.86773508589611,3.049505097017292,Entire home/apt,470,7,2,2016-05-27,0.11,129,225
11215886,"Villa Marina, piscina de sal",58431349,Miquel,,Pollença,39.858345465301014,3.045428027070619,Entire home/apt,100,5,3,2016-07-19,0.26,1,257
3286052,VP55 Pansa Pollensa,5460753,Xisco,,Pollença,39.89192886438346,3.0319475248385674,Entire home/apt,92,7,0,,,112,107
7339609,Silvias Cottage,35868511,Antonia,,Pollença,39.874385927994815,3.062593262041071,Entire home/apt,149,5,1,2015-07-26,0.05,19,303
11838445,Can Blanco,7212250,James,,Pollença,39.87404706506577,3.038750996813002,Entire home/apt,54,7,2,2016-05-26,0.19,40,156
13443438,'Upside down' villa Puerto Pollensa,71611818,Ben&Charlie,,Pollença,39.8995127604496,3.070441714140382,Entire home/apt,280,5,0,,,30,272
1188169,Apartment Puerto Pollensa center,1906827,Maria,,Pollença,39.90825387919767,3.0805971756255763,Entire home/apt,72,4,27,2016-09-16,0.83,6,196
3252510,VP44 Aumadrava den Mossenya,5460753,Xisco,,Pollença,39.87815502601679,3.0552727902136523,Entire home/apt,102,7,3,2016-09-03,0.32,112,111
15277194,Ca Na Catalina,24926928,Booking,,Pollença,39.891584701874606,3.047388710208581,Entire home/apt,230,7,0,,,35,295
991508,modern 2 bedroom apartment and pool,1038464,Victoria,,Pollença,39.90982575065377,3.0844184546766042,Entire home/apt,69,3,4,2016-10-23,0.13,7,266
10002697,Jesu - Cozy house with pool in Alcudia,3296019,Marc,,Pollença,39.86286029354851,3.066493098846431,Entire home/apt,72,5,6,2016-09-11,0.52,87,217
14008209,Villa Magraner,24926928,Booking,,Pollença,39.906333277595834,3.0731183533338493,Entire home/apt,185,5,0,,,35,176
14459066,Beautiful Pollensa holiday villa 710,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.85620427985805,3.024547590562127,Entire home/apt,240,7,0,,,128,208
17536584,Piso Vilanova,24853358,Easyvillasmallorca,,Pollença,39.876013161441655,3.0130693100660912,Entire home/apt,110,4,0,,,41,217
11051116,Apartamento primera linea del mar,3812871,Gotzon,,Pollença,39.9043928117089,3.082345970591931,Entire home/apt,100,2,6,2017-02-28,0.49,2,209
8167528,Beatiful and peaceful villa in Pollensa,43107581,Jaime,,Pollença,39.860335341335144,3.0115535790575443,Entire home/apt,130,5,1,2016-01-11,0.07,1,253
9919162,Villa Pelota,24926928,Booking,,Pollença,39.91155394401502,3.0777414749178145,Entire home/apt,215,7,2,2016-10-05,0.18,35,264
3153982,Apartamento a 100 mts de la playa,9023742,Celia,,Pollença,39.89653264751094,3.0762425410350778,Entire home/apt,120,3,6,2016-11-20,0.30,2,150
12623933,Modernes Stadthaus in Pollensa | Horta del Cel,33577353,Jaume,,Pollença,39.87915457580395,3.016394559429102,Entire home/apt,120,7,1,2016-07-31,0.13,6,87
16713279,Reco apartment in Pinewalk,106690357,Marga,,Pollença,39.896259123532325,3.073822877009744,Entire home/apt,210,7,0,,,36,79
11969224,Majorcan house in Pollença town,36049967,Catalina,,Pollença,39.88039172031901,3.014267070420387,Entire home/apt,75,5,6,2016-09-01,0.58,2,130
